doc_code,doc_label,document_family,source_file,raw_variable,normalized_variable_slug,probable_role,probable_entity,shape_type,source_origin,notes
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[fonction_dirigeant],fonction_dirigeant,identité / qualification personne,dirigeant,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[forme_sociale],forme_sociale,identité / qualification société,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[forme_sociale_abregee],forme_sociale_abregee,identité / qualification société,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[forme_sociale_complete],forme_sociale_complete,identité / qualification société,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[lieu_signature],lieu_signature,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[montant_apport],montant_apport,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[montant_apport_lettres],montant_apport_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[nom],nom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[nom_conjoint],nom_conjoint,identité / qualification personne,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[nombre_exemplaires_lettres],nombre_exemplaires_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[num_voie_conjoint],num_voie_conjoint,adresse / localisation,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[num_voie_siege],num_voie_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[prenom],prenom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[prenom_conjoint],prenom_conjoint,identité / qualification personne,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[qualite_associe],qualite_associe,à qualifier,associe,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,regime_communautaire.date_courrier_avertissement,regime_communautaire_date_courrier_avertissement,date / échéance,à qualifier,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,regime_communautaire.qualite_renoncee,regime_communautaire_qualite_renoncee,à qualifier,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,regime_communautaire.regime_matrimonial,regime_communautaire_regime_matrimonial,à qualifier,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[regime_matrimonial],regime_matrimonial,à qualifier,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,signature.date,signature_date,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.capital_social,societe_capital_social,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.denomination,societe_denomination,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.forme,societe_forme,à qualifier,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.forme_abregee,societe_forme_abregee,à qualifier,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.forme_complete,societe_forme_complete,à qualifier,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.siege.cp,societe_siege_cp,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.siege.num_voie,societe_siege_num_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.siege.ville,societe_siege_ville,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,societe.siege.voie,societe_siege_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[ville_conjoint],ville_conjoint,adresse / localisation,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[ville_siege],ville_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[voie_conjoint],voie_conjoint,adresse / localisation,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_cadrage_v1.md,[voie_siege],voie_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,[apport_lettres_personne_1],apport_lettres_personne_1,montant / capital / titres,personne / associe local,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,apport.montant,apport_montant,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,apport.montant_lettres,apport_montant_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,[apport_personne_1],apport_personne_1,montant / capital / titres,personne / associe local,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,apporteur.civilite_affichage,apporteur_civilite_affichage,montant / capital / titres,apporteur,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-006,Lettre d'avertissement au conjoint en cas d'apport d'un bien commun,régime communautaire,docs/delivery/lot_02_regime_communautaire_batch_spec_canonique_v1.md,apporteur.fonction_dirigeant,apporteur_fonction_dirigeant,montant / capital / titres,apporteur,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
